library,owner,repo,number,html_url,title,state,created_at,updated_at,labels,matched_component,comments,reactions_plus_one
mui-material,mui,material-ui,48267,https://github.com/mui/material-ui/issues/48267,--mui-* css vars are undefined when augmented theme contains property with URL value,open,2026-04-12T16:59:45Z,2026-05-16T06:20:59Z,customization: theme|has workaround|type: bug,Link,2,0
mui-material,mui,material-ui,48252,https://github.com/mui/material-ui/issues/48252,Arrow key navigation failing when component is rendered in closed shadow DOM,open,2026-04-09T15:04:58Z,2026-04-13T13:06:20Z,type: bug,Link,2,0
mui-material,mui,material-ui,48009,https://github.com/mui/material-ui/issues/48009,[swipeable drawer] External ref causes mergeSlotProps to overwrite internal ref,open,2026-03-17T11:24:51Z,2026-03-24T12:15:25Z,component: swipeabledrawer|has workaround|type: bug,Drawer,3,0
mui-material,mui,material-ui,47722,https://github.com/mui/material-ui/issues/47722,[joy-ui][Autocomplete] Placeholder persists when values are selected in multiple mode,open,2026-02-06T16:49:23Z,2026-02-09T14:10:13Z,on hold|package: joy-ui|scope: autocomplete|type: bug,Autocomplete,2,0
mui-material,mui,material-ui,47717,https://github.com/mui/material-ui/issues/47717,"[autocomplete] when VoiceOver is on, dropdown closes as soon as the mouse hovers over an option",open,2026-02-05T12:39:45Z,2026-05-13T12:56:25Z,browser: firefox|scope: autocomplete|type: bug,Autocomplete,4,0
mui-material,mui,material-ui,47575,https://github.com/mui/material-ui/issues/47575,`next/font` recommendation breaks `letter-spacing`,open,2026-01-07T09:52:03Z,2026-05-05T10:10:57Z,has workaround|integration: nextjs|scope: typography|type: bug,,10,0
mui-material,mui,material-ui,47489,https://github.com/mui/material-ui/issues/47489,[select] Incorrect use of <label for=FORM_ELEMENT>,open,2025-12-15T14:03:55Z,2026-05-14T12:07:59Z,has workaround|scope: select|type: bug,Text Field,5,1
mui-material,mui,material-ui,47234,https://github.com/mui/material-ui/issues/47234,[chip] Delete icon calls `event.stopPropagation()`,open,2025-11-11T11:54:25Z,2026-05-12T12:09:43Z,scope: chip|type: bug,Popper,10,0
mui-material,mui,material-ui,47372,https://github.com/mui/material-ui/issues/47372,[autocomplete] Inconsistent IconButton size between end adornment vs in date/time pickers,open,2025-11-06T00:33:37Z,2026-01-15T14:34:46Z,has workaround|scope: autocomplete|type: bug,Autocomplete,5,0
mui-material,mui,material-ui,47073,https://github.com/mui/material-ui/issues/47073,[tooltip] Does not close with an IconButton trigger,open,2025-10-13T15:35:38Z,2026-04-21T19:05:49Z,scope: tooltip|type: bug,Tooltip,51,0
mui-material,mui,material-ui,46891,https://github.com/mui/material-ui/issues/46891,[text field] Visual bug on outlined label in Safari,open,2025-09-08T08:24:24Z,2026-04-19T18:55:45Z,browser: safari|scope: text field|type: bug,Text Field,11,5
mui-material,mui,material-ui,46791,https://github.com/mui/material-ui/issues/46791,[autocomplete] Popup causes undesirable page scroll on mobile,open,2025-08-20T08:32:55Z,2026-01-16T05:13:04Z,mobile|scope: autocomplete|scope: drawer|type: bug,Autocomplete,7,0
mui-material,mui,material-ui,46736,https://github.com/mui/material-ui/issues/46736,[select] Cannot choose a value on Androids TalkBack,open,2025-08-13T12:09:47Z,2026-04-16T11:10:51Z,accessibility|scope: select|type: bug,Link,6,0
mui-material,mui,material-ui,46589,https://github.com/mui/material-ui/issues/46589,[AppBar] useScrollTrigger breaks when AppBar position is sticky,open,2025-07-23T19:03:10Z,2026-04-14T15:30:44Z,scope: app bar|type: bug,App Bar,3,0
mui-material,mui,material-ui,46580,https://github.com/mui/material-ui/issues/46580,Tip on MUI docs about accessing theme in console is misleading,open,2025-07-21T13:53:50Z,2025-11-17T15:12:44Z,docs|scope: all components|type: bug,,3,1
mui-material,mui,material-ui,46545,https://github.com/mui/material-ui/issues/46545,Material ui via cdn broken TextField,open,2025-07-16T13:46:42Z,2026-02-04T17:23:54Z,scope: text field|type: bug,Text Field,11,0
mui-material,mui,material-ui,46439,https://github.com/mui/material-ui/issues/46439,[docs] Auto reload interrupting flow,open,2025-06-28T15:21:01Z,2025-12-10T08:04:46Z,docs|scope: all components|type: bug,,6,0
mui-material,mui,material-ui,46330,https://github.com/mui/material-ui/issues/46330,[docs] Recommended resources page has 404 link,open,2025-06-13T03:46:02Z,2025-08-16T23:43:47Z,docs|scope: all components|type: bug,Link,1,0
mui-material,mui,material-ui,46181,https://github.com/mui/material-ui/issues/46181,Hydration error with mui icons in nextjs turbopack mode,open,2025-05-20T10:57:54Z,2026-04-14T10:14:36Z,nextjs|scope: all components|type: bug,Link,2,2
mui-material,mui,material-ui,45293,https://github.com/mui/material-ui/issues/45293,[TextField] Backspacing after line break in multiline causes height issues on Safari,open,2025-02-12T09:35:54Z,2025-12-05T09:22:57Z,browser: safari|component: textareaautosize|scope: text field|type: bug,Text Field,7,0
mui-material,mui,material-ui,45270,https://github.com/mui/material-ui/issues/45270,[Select] open/close indicator icon issue when endAdornment is set,open,2025-02-10T09:34:36Z,2025-11-16T12:03:04Z,on hold|scope: select|type: bug|waiting for 👍,Link,14,0
mui-material,mui,material-ui,45229,https://github.com/mui/material-ui/issues/45229,[autocomplete] Scrolls page instead of listbox when software keyboard is open on Android,open,2025-02-06T10:26:47Z,2026-04-27T22:28:10Z,ready to take|scope: autocomplete|type: bug|waiting for 👍,Autocomplete,14,8
mui-material,mui,material-ui,44988,https://github.com/mui/material-ui/issues/44988,Display glitch when using multiline in TextField,open,2025-01-10T10:38:51Z,2026-01-12T05:45:52Z,browser: safari|scope: text field|type: bug,Text Field,5,0
mui-material,mui,material-ui,44940,https://github.com/mui/material-ui/issues/44940,[Collapse] Horizontal Collapse is twitching,open,2025-01-04T11:24:43Z,2025-12-20T15:25:22Z,component: collapse|scope: transitions|type: bug,Link,4,0
mui-material,mui,material-ui,44548,https://github.com/mui/material-ui/issues/44548,[Tooltip] Stays visible when scrolling away,open,2024-11-25T21:33:44Z,2025-08-16T22:48:50Z,scope: tooltip|type: bug,Tooltip,8,0
mui-material,mui,material-ui,44409,https://github.com/mui/material-ui/issues/44409,[docs] Issue with Icons after selecting ,open,2024-11-14T12:30:02Z,2026-04-17T10:45:11Z,docs|type: bug,Icons,4,2
mui-material,mui,material-ui,44396,https://github.com/mui/material-ui/issues/44396,"[TextField] Safari scrolls to top on password field focus with ""filled"" and ""standard"" variants",open,2024-11-12T20:18:07Z,2025-03-21T08:36:51Z,browser: safari|scope: text field|type: bug,Text Field,5,0
mui-material,mui,material-ui,44272,https://github.com/mui/material-ui/issues/44272,Variant for slot doesn't work,open,2024-10-30T10:43:31Z,2025-09-03T17:20:34Z,customization: dom|customization: theme|scope: select|type: bug,Link,2,0
mui-material,mui,material-ui,44246,https://github.com/mui/material-ui/issues/44246,[styled-engine-sc] Using extended styles with styled-components breaks types,open,2024-10-29T02:07:24Z,2025-08-17T16:25:19Z,package: styled-engine-sc|scope: system|type: bug|typescript,Link,3,0
mui-material,mui,material-ui,44211,https://github.com/mui/material-ui/issues/44211,"Tabs not scrolling to the correct tab after navigation with `scrollable=""auto""`",open,2024-10-25T09:19:22Z,2025-10-02T12:22:06Z,scope: tabs|type: bug,Container,5,0
mui-material,mui,material-ui,44141,https://github.com/mui/material-ui/issues/44141,"After applying high contrast themes, there is no differentiation between selected and non-selected control in Windows.",open,2024-10-17T10:05:18Z,2026-01-13T14:35:10Z,design|platform: windows|ready to take|scope: button|type: bug|waiting for 👍,Drawer,6,1
mui-material,mui,material-ui,44054,https://github.com/mui/material-ui/issues/44054,[StepButton] Focus indicator lacks contrast in dark mode,open,2024-10-09T11:54:35Z,2026-04-19T14:41:05Z,accessibility|scope: stepper|type: bug,Stepper,5,0
mui-material,mui,material-ui,43874,https://github.com/mui/material-ui/issues/43874,[select] selecting using the spacebar does not work,open,2024-09-24T14:46:39Z,2026-04-16T00:04:06Z,accessibility|has workaround|scope: select|type: bug,Autocomplete,2,0
mui-material,mui,material-ui,43817,https://github.com/mui/material-ui/issues/43817,Load order of @emotion/styled and @emotion/react is important since 6.1.0,open,2024-09-19T12:54:02Z,2025-11-26T18:03:32Z,external dependency|scope: system|type: bug,Icons,6,3
mui-material,mui,material-ui,43299,https://github.com/mui/material-ui/issues/43299,FocusTrap should not scroll the page,open,2024-08-14T21:11:07Z,2026-04-14T18:02:00Z,scope: focus trap|type: bug,Icons,3,0
mui-material,mui,material-ui,43081,https://github.com/mui/material-ui/issues/43081,[material-ui][Badge] When `showZero={false}` and value is `0` content is not updated,open,2024-07-26T14:17:14Z,2025-08-16T22:48:41Z,scope: badge|type: bug,Badge,2,0
mui-material,mui,material-ui,42951,https://github.com/mui/material-ui/issues/42951,"[material-ui][TextField] `id` in `InputProps` in TextField is reflected in its HTML input, not parent div.",open,2024-07-16T07:23:29Z,2025-08-16T22:50:10Z,customization: dom|scope: text field|type: bug,Text Field,5,0
mui-material,mui,material-ui,42758,https://github.com/mui/material-ui/issues/42758,[material-ui][Autocomplete] label cut off when the option list is displayed above.,open,2024-06-26T10:09:04Z,2026-01-13T13:19:50Z,design|scope: autocomplete|type: bug,Autocomplete,1,0
mui-material,mui,material-ui,42668,https://github.com/mui/material-ui/issues/42668,"[TextField][Autocomplete] When `autoComplete` prop is set, focus does not move to the next input on Tab in iOS",open,2024-06-17T06:48:53Z,2024-12-24T13:57:13Z,browser: safari|scope: autocomplete|scope: text field|type: bug,Text Field,6,1
mui-material,mui,material-ui,42562,https://github.com/mui/material-ui/issues/42562,[rating] Screen reader announces incorrect value for maximum amount of stars,open,2024-06-07T11:53:03Z,2026-04-19T14:43:58Z,accessibility|has workaround|scope: rating|type: bug,Rating,4,0
mui-material,mui,material-ui,42520,https://github.com/mui/material-ui/issues/42520,"[material-ui][TextField] When with minRows, it makes the height from small to final height",open,2024-06-04T09:51:39Z,2025-12-05T23:16:03Z,ready to take|scope: text field|type: bug,Text Field,15,1
mui-material,mui,material-ui,42423,https://github.com/mui/material-ui/issues/42423,[docs-infra] Overflow in API view on mobile,open,2024-05-28T01:22:13Z,2024-05-28T12:53:29Z,design|scope: docs-infra|type: bug,Grid,1,1
mui-material,mui,material-ui,42304,https://github.com/mui/material-ui/issues/42304,[select] The select menu's scrollbar overrides the list's `padding-right` if overridden in theme,open,2024-05-20T08:43:54Z,2026-04-15T23:32:55Z,scope: select|type: bug,Link,10,0
mui-material,mui,material-ui,41991,https://github.com/mui/material-ui/issues/41991,[docs-infra] Show plan on API pages,open,2024-04-21T16:37:13Z,2025-02-06T08:40:35Z,scope: docs-infra|type: bug,,0,3
mui-material,mui,material-ui,41452,https://github.com/mui/material-ui/issues/41452,[ListItemButton] Typescript error when passing Button or LoadingButton as component and using it with href and target,open,2024-03-11T13:53:05Z,2026-04-15T10:28:06Z,has workaround|scope: list|type: bug|typescript,Icons,4,1
mui-material,mui,material-ui,41233,https://github.com/mui/material-ui/issues/41233,[material-ui][Popover] Incorrect position inside CSS inline-size container,open,2024-02-22T09:39:12Z,2026-04-15T23:29:51Z,component: popover|scope: popup|type: bug,Popover,4,0
mui-material,mui,material-ui,41067,https://github.com/mui/material-ui/issues/41067,[material-ui][SpeedDial] Bug with right/left direction in persistent action tooltips ,open,2024-02-12T12:47:08Z,2026-04-27T17:02:36Z,ready to take|scope: speed dial|type: bug,Speed Dial,7,0
mui-material,mui,material-ui,40983,https://github.com/mui/material-ui/issues/40983,[material-ui][Accordion] `AccordionDetails` is not visible when passing custom component through slotProps.transition,open,2024-02-07T15:02:13Z,2025-08-16T22:50:11Z,scope: accordion|type: bug,Accordion,2,0
mui-material,mui,material-ui,40942,https://github.com/mui/material-ui/issues/40942,[website] Strange roadmap link in footer,open,2024-02-04T21:28:44Z,2025-02-06T08:45:17Z,type: bug|website,Link,2,0
mui-material,mui,material-ui,40941,https://github.com/mui/material-ui/issues/40941,[blog] Blog pages are not indexable,open,2024-02-04T21:20:42Z,2024-03-14T09:16:29Z,blog|scope: docs-infra|type: bug,,1,1
mui-material,mui,material-ui,40864,https://github.com/mui/material-ui/issues/40864,[material-ui][Switch] Not focusing as the next element in tab index,open,2024-01-30T22:26:51Z,2026-04-15T23:29:58Z,accessibility|scope: switch|type: bug,,6,0
mui-material,mui,material-ui,44483,https://github.com/mui/material-ui/issues/44483,[autocomplete][docs] The Tailwind code demo doesn't include item focus styles,open,2024-01-24T16:49:54Z,2025-03-01T17:38:26Z,docs|scope: autocomplete|type: bug,Autocomplete,7,0
mui-material,mui,material-ui,40637,https://github.com/mui/material-ui/issues/40637,[test] Multiple tests failing with React Canary,open,2024-01-16T12:33:12Z,2026-04-15T23:22:04Z,on hold|package: joy-ui|scope: all components|type: bug,,0,0
mui-material,mui,material-ui,43719,https://github.com/mui/material-ui/issues/43719,[TextareaAutosize] Support max height,open,2024-01-15T10:17:48Z,2025-08-17T16:26:03Z,component: textareaautosize|scope: text field|type: bug,Text Field,1,0
mui-material,mui,material-ui,40550,https://github.com/mui/material-ui/issues/40550,[material-ui][Speed Dial] onClose is called immediately after onOpen on first interaction,open,2024-01-11T21:40:03Z,2025-08-16T22:50:26Z,docs|scope: speed dial|type: bug,Speed Dial,5,0
mui-material,mui,material-ui,40483,https://github.com/mui/material-ui/issues/40483,[material-ui][Rating] Error with precision decimal numbers,open,2024-01-08T14:31:00Z,2025-08-16T22:50:28Z,scope: rating|type: bug,Rating,7,0
mui-material,mui,material-ui,40429,https://github.com/mui/material-ui/issues/40429,[material-ui][Tabs] Scrollable variant slow animation on iOS and don't set click during it,open,2024-01-04T11:28:58Z,2025-08-16T22:50:30Z,scope: tabs|type: bug,Link,5,0
mui-material,mui,material-ui,40414,https://github.com/mui/material-ui/issues/40414,[menu] Text on the menu item moving slightly on hover,open,2024-01-03T14:05:49Z,2026-04-27T17:00:59Z,ready to take|scope: menu|type: bug,Link,11,0
mui-material,mui,material-ui,40321,https://github.com/mui/material-ui/issues/40321,[material-ui][Bottom Navigation] Not showing up on the bottom of the page,open,2023-12-26T07:21:49Z,2025-09-06T14:50:58Z,ready to take|scope: bottom navigation|type: bug,Bottom Navigation,12,0
mui-material,mui,material-ui,40304,https://github.com/mui/material-ui/issues/40304,"[material-ui][docs] Component index icons should be blue, not purple",open,2023-12-24T19:52:52Z,2025-08-16T23:46:45Z,scope: all components|type: bug,,3,0
mui-material,mui,material-ui,40276,https://github.com/mui/material-ui/issues/40276,[material-ui][Tooltip] Multiple tooltip sporadic repositioning with disablePortal and keepMounted true,open,2023-12-22T09:50:23Z,2025-08-16T22:50:37Z,scope: tooltip|type: bug,Tooltip,1,0
mui-material,mui,material-ui,40272,https://github.com/mui/material-ui/issues/40272,[material-ui][Accordion] First/Last of type styles do not work with other components as siblings,open,2023-12-21T20:32:25Z,2026-01-13T07:36:07Z,has workaround|scope: accordion|type: bug,Accordion,2,0
mui-material,mui,material-ui,40096,https://github.com/mui/material-ui/issues/40096,[material-ui][Chip] The `skipFocusWhenDisabled` prop skips the focus when set to false and when disabled is true,open,2023-12-04T15:35:45Z,2026-04-14T23:56:41Z,scope: chip|type: bug,Link,7,0
mui-material,mui,material-ui,40021,https://github.com/mui/material-ui/issues/40021,[joy-ui][Button] Broken styles with custom button elements that return null,open,2023-11-27T10:53:09Z,2026-04-14T23:26:03Z,component: buttongroup|on hold|package: joy-ui|scope: button|type: bug,Button Group,4,0
mui-material,mui,material-ui,39954,https://github.com/mui/material-ui/issues/39954,[code-infra] Configure Tailwind CSS for Argos CI,open,2023-11-21T21:08:49Z,2023-11-21T21:11:53Z,scope: code-infra|test|type: bug,Link,0,0
mui-material,mui,material-ui,39903,https://github.com/mui/material-ui/issues/39903,[joy-ui][ButtonGroup] Clicking outside a menu doesn't close it,open,2023-11-17T14:55:19Z,2025-08-17T16:28:27Z,component: buttongroup|package: joy-ui|scope: button|type: bug,Button Group,4,1
mui-material,mui,material-ui,39683,https://github.com/mui/material-ui/issues/39683,[joy-ui][Drawer][Menu] `Menu` appears underneath `Drawer` component,open,2023-10-31T08:48:15Z,2026-04-14T14:57:19Z,on hold|package: joy-ui|scope: drawer|scope: menu|type: bug,Drawer,2,0
mui-material,mui,material-ui,39636,https://github.com/mui/material-ui/issues/39636,[ModalManager] Dialog in Shadow DOM creates scroll jump,open,2023-10-27T15:47:09Z,2026-04-15T20:00:20Z,scope: dialog|type: bug,Container,6,2
mui-material,mui,material-ui,39613,https://github.com/mui/material-ui/issues/39613,[Accordion][material-ui] Selecting all text in one Accordion will unexpectedly select text in other Accordions,open,2023-10-25T20:04:00Z,2025-08-16T22:51:04Z,scope: accordion|type: bug,Accordion,4,0
mui-material,mui,material-ui,39538,https://github.com/mui/material-ui/issues/39538,[material-ui][Select] Page moves the viewing focus when clicking a Selector component while zoomed in,open,2023-10-20T21:31:29Z,2025-08-16T22:51:08Z,scope: select|type: bug,Link,1,0
mui-material,mui,material-ui,39497,https://github.com/mui/material-ui/issues/39497,[material-ui][Select] No visible highlight when focus is on another Element,open,2023-10-18T09:31:07Z,2025-08-16T22:51:11Z,on hold|scope: select|type: bug,Link,8,1
mui-material,mui,material-ui,39372,https://github.com/mui/material-ui/issues/39372,[joy-ui][ButtonGroup] Broken styles with custom button elements,open,2023-10-10T08:59:01Z,2026-04-14T14:55:40Z,design|on hold|package: joy-ui|scope: button|type: bug,,12,0
mui-material,mui,material-ui,39296,https://github.com/mui/material-ui/issues/39296,[Tabs][material-ui] Scroll buttons in RTL mode not using slots component,open,2023-10-03T20:33:34Z,2023-10-24T09:10:44Z,package: lab|scope: tabs|type: bug,Icons,9,0
mui-material,mui,material-ui,39258,https://github.com/mui/material-ui/issues/39258,[joy-ui][Select] No focus-outline if focused by label,open,2023-10-01T14:30:25Z,2026-04-14T13:03:14Z,on hold|package: joy-ui|scope: select|type: bug,Icons,15,0
mui-material,mui,material-ui,39113,https://github.com/mui/material-ui/issues/39113,[joy-ui][Select] Scroll-jumping when clicking Select element in responsive mode,open,2023-09-23T23:01:34Z,2026-04-14T13:01:09Z,on hold|package: joy-ui|scope: select|type: bug,Link,10,2
mui-material,mui,material-ui,39064,https://github.com/mui/material-ui/issues/39064,[material-ui][Tooltip] Repositioning happening after the initial load,open,2023-09-20T01:52:32Z,2025-08-16T22:50:03Z,scope: tooltip|type: bug,Tooltip,3,0
mui-material,mui,material-ui,39045,https://github.com/mui/material-ui/issues/39045,[joy-ui][Select] onChange auto triggers when the `value` is not found in options,open,2023-09-18T17:14:26Z,2026-04-14T13:01:08Z,on hold|package: joy-ui|scope: select|type: bug,Link,5,1
mui-material,mui,material-ui,39026,https://github.com/mui/material-ui/issues/39026,[joy-ui][Select] options stay open when clicking outside (Safari),open,2023-09-17T08:03:32Z,2026-04-14T13:01:08Z,on hold|package: joy-ui|scope: select|type: bug,Link,9,0
mui-material,mui,material-ui,42750,https://github.com/mui/material-ui/issues/42750,"[system] createTheme() shouldn't have ""use client""",open,2023-09-16T20:01:53Z,2024-11-26T08:49:00Z,nextjs|ready to take|scope: system|type: bug,Link,21,8
mui-material,mui,material-ui,38832,https://github.com/mui/material-ui/issues/38832,"[Tooltip][material] When open, the Controlled Tooltip does not follow the target object when it is moved",open,2023-09-06T12:18:47Z,2024-03-08T12:52:22Z,ready to take|scope: tooltip|type: bug,Tooltip,12,0
mui-material,mui,material-ui,38808,https://github.com/mui/material-ui/issues/38808,[theme] TypeError: `theme.spacing` is not a function when using Chakra UI theme with Material UI theme & MUI X DataGrid,open,2023-09-04T21:29:03Z,2024-10-31T07:35:06Z,customization: theme|mui x|scope: data grid|scope: system|type: bug,Grid,5,2
mui-material,mui,material-ui,38765,https://github.com/mui/material-ui/issues/38765,[docs-infra] Missing font in iframe,open,2023-09-02T22:33:26Z,2025-01-02T19:05:35Z,scope: docs-infra|type: bug,App Bar,6,1
mui-material,mui,material-ui,38687,https://github.com/mui/material-ui/issues/38687,[docs-infra] Header flex wrap issue,open,2023-08-28T15:17:39Z,2023-08-31T18:14:50Z,scope: docs-infra|type: bug,,5,0
mui-material,mui,material-ui,38626,https://github.com/mui/material-ui/issues/38626,"[system] Typing changed between 5.14.0 and 5.14.1 and later, when overriding an overridable property using styled",open,2023-08-24T11:05:58Z,2023-10-11T16:35:17Z,ready to take|scope: system|type: bug|typescript,,6,0
mui-material,mui,material-ui,38610,https://github.com/mui/material-ui/issues/38610,[Select][joy-ui] Increase max-height,open,2023-08-23T09:55:27Z,2026-04-14T09:04:28Z,design|on hold|scope: select|type: bug,Link,3,1
mui-material,mui,material-ui,38596,https://github.com/mui/material-ui/issues/38596,[remix] Buffer is not defined,open,2023-08-22T10:13:06Z,2023-09-25T21:14:05Z,examples|external dependency|scope: system|type: bug,Link,1,0
mui-material,mui,material-ui,38595,https://github.com/mui/material-ui/issues/38595,[material-ui][Snackbar] Disabled button are hard to read,open,2023-08-22T09:28:38Z,2026-04-21T07:36:25Z,design|has workaround|scope: toast|type: bug,Snackbar,5,0
mui-material,mui,material-ui,38459,https://github.com/mui/material-ui/issues/38459,[docs-infra] Default values are not documented in Joy UI and MUI System,open,2023-08-13T22:54:43Z,2025-08-16T22:50:10Z,docs|package: joy-ui|scope: docs-infra|scope: system|type: bug,Stack,3,0
mui-material,mui,material-ui,38352,https://github.com/mui/material-ui/issues/38352,[Popover] Styled Components engine ignores sx property in slotProps,open,2023-08-07T04:54:17Z,2025-08-16T23:35:02Z,component: popover|package: styled-engine-sc|scope: popup|type: bug,Popover,4,1
mui-material,mui,material-ui,38324,https://github.com/mui/material-ui/issues/38324,[Joy][Menu] Menu stays open - `onClose` not called,open,2023-08-05T03:41:09Z,2025-12-01T08:39:33Z,package: joy-ui|scope: menu|type: bug,Icons,24,0
mui-material,mui,material-ui,38306,https://github.com/mui/material-ui/issues/38306,[joy-ui] Missing Inter font,open,2023-08-03T23:33:13Z,2025-08-16T23:14:11Z,design: joy|package: joy-ui|scope: typography|type: bug,,6,4
mui-material,mui,material-ui,38211,https://github.com/mui/material-ui/issues/38211,[Skeleton][joy-ui] Horizontal scrollbar,open,2023-07-29T11:34:36Z,2023-09-25T15:44:15Z,package: joy-ui|scope: skeleton|type: bug,Skeleton,5,0
mui-material,mui,material-ui,38051,https://github.com/mui/material-ui/issues/38051,[Skeleton][joy-ui] Long text is partially visible in Firefox,open,2023-07-19T15:59:28Z,2024-01-31T18:44:42Z,browser: firefox|package: joy-ui|scope: skeleton|type: bug,Skeleton,4,0
mui-material,mui,material-ui,38022,https://github.com/mui/material-ui/issues/38022,"[autocomplete][material-ui][joy-ui] With  multiple, freesolo & autoHighlight=false deletes existing item",open,2023-07-18T17:14:08Z,2026-04-27T22:29:14Z,package: joy-ui|scope: autocomplete|type: bug,Autocomplete,5,0
mui-material,mui,material-ui,38012,https://github.com/mui/material-ui/issues/38012,[Tooltip] Not being placed correctly when used with `FormControlLabel` checkbox because of default `margin-left` style,open,2023-07-17T14:09:06Z,2026-01-20T09:13:21Z,component: formcontrol|scope: tooltip|type: bug,Tooltip,11,0
mui-material,mui,material-ui,38004,https://github.com/mui/material-ui/issues/38004,Tabs indicator's wrong position when using direction: rtl,open,2023-07-17T06:51:47Z,2023-09-15T10:01:35Z,scope: tabs|type: bug,Container,11,1
mui-material,mui,material-ui,37918,https://github.com/mui/material-ui/issues/37918,[Joy][Stack] `useFlexGap` overrides the custom root `gap` style override,open,2023-07-11T09:49:25Z,2025-08-17T16:31:08Z,component: stack|package: joy-ui|scope: system|type: bug,Stack,2,0
mui-material,mui,material-ui,37904,https://github.com/mui/material-ui/issues/37904,[Joy][Stack] `direction` prop as object breaks `spacing` prop,open,2023-07-10T17:22:38Z,2023-07-20T13:49:59Z,component: stack|scope: system|type: bug,Stack,3,0
mui-material,mui,material-ui,37895,https://github.com/mui/material-ui/issues/37895,[Select] De-Selecting causes multiple select to jump to top,open,2023-07-10T08:41:19Z,2025-08-16T22:50:16Z,scope: select|type: bug,Icons,3,7
mui-material,mui,material-ui,37857,https://github.com/mui/material-ui/issues/37857,[Select] The select menu isn't hidden on suspended.,open,2023-07-07T08:23:23Z,2025-12-01T08:39:44Z,external dependency|scope: select|type: bug,Link,3,1
mui-material,mui,material-ui,37639,https://github.com/mui/material-ui/issues/37639,[SwipeableDrawer] Portal inside shadow DOM mobile touch event ignored,open,2023-06-19T09:07:59Z,2025-08-17T16:30:13Z,component: swipeabledrawer|priority: low|scope: drawer|type: bug,Drawer,7,0
mui-material,mui,material-ui,37596,https://github.com/mui/material-ui/issues/37596,MenuList doesn't recognize scrollbar size correctly.,open,2023-06-15T04:10:15Z,2025-08-16T22:50:19Z,scope: menu|type: bug,Link,0,0
mui-material,mui,material-ui,37216,https://github.com/mui/material-ui/issues/37216,OutlinedInput without label has break in outline due to legend in fieldset,open,2023-05-09T12:42:17Z,2026-04-14T08:51:07Z,has workaround|scope: text field|type: bug,Text Field,6,0
mui-material,mui,material-ui,37214,https://github.com/mui/material-ui/issues/37214,Types and Interfaces are ignored in mui/system styled function,open,2023-05-09T08:47:14Z,2025-08-17T16:31:07Z,package: styled-engine-sc|scope: system|type: bug|typescript,Link,7,0
mui-material,mui,material-ui,37154,https://github.com/mui/material-ui/issues/37154,"tooltip persists at (0, 0) when element reloads",open,2023-05-03T17:37:41Z,2026-04-22T23:44:06Z,scope: tooltip|type: bug,Tooltip,5,0
mui-material,mui,material-ui,36776,https://github.com/mui/material-ui/issues/36776,[Select] Menu opens above input with lots of options in v5 without a maxHeight,open,2023-04-04T11:35:07Z,2025-08-16T22:50:29Z,scope: select|type: bug,Popover,17,3
mui-material,mui,material-ui,36714,https://github.com/mui/material-ui/issues/36714,[system] Wrong order of media queries with custom values.,open,2023-03-31T09:38:05Z,2023-08-28T06:28:53Z,scope: system|type: bug,Container,2,0
mui-material,mui,material-ui,36634,https://github.com/mui/material-ui/issues/36634,[docs-infra] Website doesn't build when the parent directory contains a space,open,2023-03-24T23:21:03Z,2024-02-06T21:32:03Z,scope: docs-infra|type: bug,Link,6,0
mui-material,mui,material-ui,36627,https://github.com/mui/material-ui/issues/36627,Codemod jss-to-styled doesn't delete makeStyles call,open,2023-03-23T21:06:35Z,2025-08-16T23:47:34Z,package: codemod|scope: all components|type: bug,,2,0
mui-material,mui,material-ui,36583,https://github.com/mui/material-ui/issues/36583,[joy-ui] Hover styles persist after clicking on an element on mobile,open,2023-03-20T10:43:28Z,2026-03-31T18:02:48Z,design|on hold|package: joy-ui|scope: all components|type: bug,Link,9,2
mui-material,mui,material-ui,36572,https://github.com/mui/material-ui/issues/36572,"[Select][material-ui] Disabled Menuitem, disables nested Tooltip within Select",open,2023-03-19T22:17:39Z,2025-08-16T22:50:31Z,scope: select|type: bug,Tooltip,7,0
mui-material,mui,material-ui,36479,https://github.com/mui/material-ui/issues/36479,[FocusTrap] Wrong tab order when `tabIndex >= 1`,open,2023-03-09T18:09:03Z,2026-05-19T14:20:46Z,scope: focus trap|type: bug,Link,1,0
mui-material,mui,material-ui,36471,https://github.com/mui/material-ui/issues/36471,[dialog] Screen reader is not narrating role,open,2023-03-09T10:39:31Z,2026-04-19T14:53:03Z,accessibility|ready to take|scope: dialog|type: bug|waiting for 👍,Link,5,0
mui-material,mui,material-ui,36445,https://github.com/mui/material-ui/issues/36445,[Menu] NVDA announces collapsed menu as expanded,open,2023-03-06T14:19:33Z,2026-04-19T14:56:58Z,accessibility|duplicate|scope: menu|type: bug,Link,4,0
mui-material,mui,material-ui,36241,https://github.com/mui/material-ui/issues/36241,[Masonry] Screen scrolls to top on appending new Masonry items in Firefox,open,2023-02-18T00:12:25Z,2024-02-20T21:34:57Z,scope: masonry|type: bug,Link,7,3
mui-material,mui,material-ui,36238,https://github.com/mui/material-ui/issues/36238,[SSR] Incorrect styles for InputLabel if input not empty,open,2023-02-17T14:38:16Z,2023-02-21T15:21:59Z,scope: text field|type: bug,Text Field,3,0
